component,layer,dim,selected_because,mean,mean_abs,mean_sq,var,constant_energy,constant_ratio,raw_energy_frac,centered_energy_frac,constant_energy_frac_of_raw
mix_delta,2,258,constant_rank_5;raw_rank_5,-11814.78125,11814.78125,180080432.0,40491368.0,139589055.98535156,0.7751483847248409,0.000764654507225225,0.00021299932532923944,0.0005927207061482023
mix_delta,2,302,variable_rank_9,-6131.001953125,6131.001953125,103725512.0,66136324.0,37589184.949222565,0.36239093183962845,0.0004404375277434039,0.0003479011228209426,0.00015961056609607437
mix_delta,2,322,constant_rank_10;variable_rank_8;raw_rank_7,-8322.7275390625,8322.7275390625,142182656.0,72914856.0,69267793.68946934,0.48717470638239685,0.0006037336069898682,0.00038355866698498915,0.00029412374271847437
mix_delta,2,443,constant_rank_3;raw_rank_4,13679.6123046875,13679.6123046875,213335728.0,26203946.0,187131792.80655766,0.8771704325426337,0.0009058625868210635,0.0001378422882369354,0.0007945958771060214
mix_delta,2,487,constant_rank_2;variable_rank_10;raw_rank_2,21999.072265625,21999.072265625,546555008.0,62595848.0,483959180.5481911,0.8854720448343071,0.0023207726995774806,0.00032927693113286817,0.0020549793478905065
mix_delta,2,495,variable_rank_4,749.63427734375,749.63427734375,105665816.0,105103864.0,561951.5497686863,0.0053181962818390225,0.00044867641401499575,0.0005528845585433453,2.386149236763416e-06
mix_delta,2,551,variable_rank_5;raw_rank_6,7212.97998046875,7212.97998046875,152882800.0,100855720.0,52027080.19864297,0.34030695538440536,0.0006491683788120445,0.0005305377757450595,0.0002209165145253572
mix_delta,2,608,constant_rank_8;raw_rank_8,8622.3681640625,8622.3681640625,133608704.0,59263472.0,74345232.75663853,0.5564400411865272,0.0005673270359442549,0.00031174742114586674,0.0003156834792470516
mix_delta,2,629,variable_rank_3,-2232.5244140625,2232.5244140625,120776160.0,115791992.0,4984165.259385109,0.041267790426397964,0.0005128377030401333,0.0006091079998711995,2.1163678851815538e-05
mix_delta,2,662,variable_rank_6,-4884.02392578125,4884.02392578125,104853984.0,81000296.0,23853689.707603693,0.22749435736846865,0.0004452292266053739,0.0004260910226463253,0.00010128713678824983
mix_delta,2,690,constant_rank_1;variable_rank_1;raw_rank_1,206914.578125,206914.578125,224731070464.0,181917417472.0,42813642640.64673,0.19051056247918824,0.9542492986903054,0.9569517924702765,0.18179457063886098
mix_delta,2,697,variable_rank_2;raw_rank_10,2968.41845703125,2968.41845703125,128520528.0,119709016.0,8811508.136043787,0.06856109504968566,0.0005457217084317397,0.0006297129710171099,3.741527792246535e-05
mix_delta,2,722,constant_rank_7,-9282.5458984375,9282.5458984375,111256920.0,25091270.0,86165658.35659885,0.7744745976843405,0.00047241726595811516,0.00013198920771592072,0.00036587517199204733
mix_delta,3,35,variable_rank_10,-939.2188110351562,939.2188110351562,114899664.0,114017536.0,882131.9750022925,0.007677411267297461,0.0003484934907312082,0.0005060309934055846,2.675527852319601e-06
mix_delta,3,45,constant_rank_7,6706.83447265625,6706.83447265625,83140880.0,38159252.0,44981628.64361024,0.5410290177781404,0.0002521683222125392,0.00016935784507020077,0.0001364303796814117
mix_delta,3,85,variable_rank_8;raw_rank_9,2960.905029296875,2960.905029296875,133225704.0,124458752.0,8766958.592515528,0.06580530880524023,0.00040407681820621064,0.0005523710485427372,2.6590399803098608e-05
mix_delta,3,104,constant_rank_4,-9694.1953125,9694.1953125,125245992.0,31268572.0,93977422.75689697,0.7503427555342208,0.00037987415656997025,0.0001387757278979792,0.0002850358213969495
mix_delta,3,186,variable_rank_6;raw_rank_8,630.1862182617188,630.1862182617188,145565424.0,145168288.0,397134.6696870066,0.0027282211583913403,0.0004415034907284706,0.000644283814268956,1.2045191649090486e-06
mix_delta,3,187,constant_rank_6,6848.1552734375,6848.1552734375,71331624.0,24434394.0,46897230.64910984,0.6574535671458964,0.00021635055997453593,0.0001084443770919892,0.00014224044740927087
mix_delta,3,236,constant_rank_10,-4025.107177734375,4025.107177734375,27429628.0,11228140.0,16201487.792248785,0.5906564898455344,8.319473250312106e-05,4.9832569950441484e-05,4.913950867393167e-05
mix_delta,3,302,variable_rank_4;raw_rank_5,3798.517333984375,3798.517333984375,185963296.0,171534560.0,14428733.936579764,0.07758914929416913,0.0005640312244161212,0.0007613022245998182,4.3762702877795435e-05
mix_delta,3,322,constant_rank_8,-5982.0537109375,5982.0537109375,64427136.0,28642172.0,35784966.600541115,0.555433142341468,0.00019540907902441116,0.00012711927707728765,0.00010853667880458092
mix_delta,3,456,variable_rank_5;raw_rank_7,1683.949951171875,1683.949951171875,152467392.0,149631712.0,2835687.43805176,0.018598648542842263,0.0004624373284569699,0.0006640933186658088,8.600709345062093e-06
mix_delta,3,487,constant_rank_2;raw_rank_2,16334.88671875,16334.88671875,314256000.0,47427468.0,266828524.11439514,0.8490801261213633,0.0009531461329880525,0.00021049190842671405,0.0008092974388095854
mix_delta,3,608,constant_rank_3;variable_rank_7;raw_rank_4,-9820.6591796875,9820.6591796875,232844240.0,136398896.0,96445346.72358036,0.4142054221464974,0.0007062222740203593,0.0006053636244367271,0.0002925210951398623
mix_delta,3,643,variable_rank_3;raw_rank_6,1427.5556640625,1427.5556640625,183257920.0,181220016.0,2037915.1739969254,0.011120475306043664,0.0005558257528493773,0.000804288076541629,6.181046559024629e-06
mix_delta,3,666,variable_rank_9;raw_rank_10,2800.89453125,2800.89453125,127731128.0,119886120.0,7845010.175186157,0.061418154666152774,0.0003874116348308448,0.0005320768587661912,2.3794107707507924e-05
mix_delta,3,690,constant_rank_1;variable_rank_1;raw_rank_1,321242.375,321242.375,319805259776.0,216608571392.0,103196663495.64062,0.322685948217119,0.9699771735932934,0.9613490556545464,0.3129980040099129
mix_delta,3,697,constant_rank_9;variable_rank_2;raw_rank_3,-5528.287109375,5528.287109375,238104400.0,207542448.0,30561958.363681793,0.12835528601605764,0.000722176467935188,0.0009211119168131022,9.269516709588734e-05
mix_delta,3,722,constant_rank_5,-9124.2041015625,9124.2041015625,110483624.0,27232528.0,83251100.48696995,0.7535152946012157,0.0003350995334189514,0.00012086301528902884,0.0002525026236449111
mix_delta,4,5,constant_rank_9,9123.9130859375,9123.9130859375,204705024.0,121459224.0,83245789.99974155,0.40666217356610435,0.0004722163062080304,0.0006261642788196695,0.00019203250947591474
mix_delta,4,100,constant_rank_4;raw_rank_5,10888.9892578125,10888.9892578125,329826048.0,211255968.0,118570087.05675602,0.35949279256669264,0.0007608471694263476,0.001089097529958459,0.00027351907365354123
mix_delta,4,114,variable_rank_2;raw_rank_6,5430.26953125,5430.26953125,317228800.0,287740992.0,29487827.182022095,0.09295444544134106,0.0007317876680877457,0.001483404263660834,6.802291686790856e-05
mix_delta,4,144,variable_rank_3;raw_rank_8,-2916.719970703125,2916.719970703125,285548128.0,277040864.0,8507255.387498438,0.029792719872071577,0.0006587062672618033,0.0014282414056106447,1.9624651298508818e-05
mix_delta,4,186,variable_rank_6,2002.939697265625,2002.939697265625,246467424.0,242455664.0,4011767.4308825135,0.016277069666141817,0.0005685543729590558,0.001249942746170551,9.254399137644127e-06
mix_delta,4,204,constant_rank_10,8698.900390625,8698.900390625,261391536.0,185720672.0,75670868.00601578,0.2894924187828935,0.0006029815155096702,0.0009574542534932085,0.0001745585774062692
mix_delta,4,302,variable_rank_8,883.0341186523438,883.0341186523438,232454672.0,231674928.0,779749.2547041215,0.003354414208995212,0.0005362295679300928,0.0011943643260203841,1.7987360819480666e-06
mix_delta,4,389,constant_rank_6,10388.84765625,10388.84765625,213366288.0,105438128.0,107928155.62477112,0.5058350906154918,0.0004921962266479537,0.0005435699916806319,0.0002489701229070708
mix_delta,4,394,constant_rank_2;raw_rank_2,23264.197265625,23264.197265625,755284416.0,214061568.0,541222874.4139137,0.7165815459032505,0.0017423002625475837,0.0011035613676383083,0.0012485002155639866
mix_delta,4,435,variable_rank_4;raw_rank_10,-46.601871490478516,46.601871490478516,275323360.0,275321184.0,2171.7344264150743,7.88794102474659e-06,0.0006351196347383432,0.0014193758608497082,5.009786222474647e-09
mix_delta,4,461,variable_rank_9;raw_rank_9,-7303.66064453125,7303.66064453125,276795200.0,223451744.0,53343458.810474634,0.19271814977454318,0.000638514895072204,0.0011519709703789762,0.00012305340918180175
mix_delta,4,487,constant_rank_7,10000.8212890625,10000.8212890625,126192928.0,26176498.0,100016426.45576572,0.792567602962392,0.0002911035458012791,0.00013494889438940037,0.00023071923950957265
mix_delta,4,608,constant_rank_8;variable_rank_10;raw_rank_7,-9296.322265625,9296.322265625,301249568.0,214827952.0,86421607.66635513,0.2868771173353355,0.0006949265605114063,0.001107512342038235,0.00019935852843927184
mix_delta,4,638,constant_rank_5;variable_rank_5;raw_rank_3,10684.16796875,10684.16796875,382032448.0,267880992.0,114151445.1844635,0.29880039190928487,0.0008812775960309184,0.0013810190995883333,0.0002633260910749109
mix_delta,4,643,variable_rank_7,1187.237548828125,1187.237548828125,236162144.0,234752608.0,1409532.9973474145,0.005968496785612746,0.0005447820142697083,0.0012102308301373355,3.251529701028391e-06
mix_delta,4,690,constant_rank_1;variable_rank_1;raw_rank_1,485319.8125,485319.8125,391417298944.0,155881996288.0,235535320405.03516,0.6017498997629462,0.9029266965780971,0.8036255672656523,0.5433360491591581
mix_delta,4,696,constant_rank_3;raw_rank_4,12486.05078125,12486.05078125,330959136.0,175057680.0,155901464.11195374,0.47105955737071337,0.000763460992084499,0.0009024828443580744,0.0003596355970011298
mix_delta,5,37,variable_rank_7;raw_rank_10,5061.59423828125,5061.59423828125,225536048.0,199916320.0,25619736.233001947,0.11359486193090493,0.0012160962602896389,0.003025046116951278,0.00013814228678229136
mix_delta,5,100,constant_rank_8;raw_rank_9,7880.43310546875,7880.43310546875,240810704.0,178709472.0,62101225.92976785,0.25788399310425936,0.0012984576043121726,0.0027041533894582147,0.00033485143187661346
mix_delta,5,114,constant_rank_6;variable_rank_8;raw_rank_6,8374.66796875,8374.66796875,269427680.0,199292608.0,70135063.58680725,0.26031127754508093,0.001452761086185715,0.0030156083803838185,0.00037817009431278284
mix_delta,5,159,variable_rank_3;raw_rank_8,-1439.193115234375,1439.193115234375,257822432.0,255751152.0,2071276.822938025,0.008033733941886115,0.001390185285919259,0.0038699143184679273,1.1168378717000204e-05
mix_delta,5,322,constant_rank_7,-8073.09521484375,8073.09521484375,99415584.0,34240716.0,65174866.347933054,0.6555799777621691,0.0005360514249895451,0.0005181155044142044,0.00035142458127402504
mix_delta,5,346,constant_rank_5;raw_rank_7,-9944.7919921875,9944.7919921875,263203520.0,164304656.0,98898887.76787663,0.37575062737715903,0.0014192002529328223,0.002486186028383353,0.0005332653854133308
mix_delta,5,352,variable_rank_4;raw_rank_5,-5586.4951171875,5586.4951171875,271160800.0,239951872.0,31208927.69435978,0.11509380299202458,0.001462106114483068,0.0036308465394360506,0.00016827935309374876
mix_delta,5,365,constant_rank_10,7352.505859375,7352.505859375,189356320.0,135296976.0,54059342.41214371,0.2854900349359541,0.0010210142221442496,0.0020472545307159027,0.00029148938595006783
mix_delta,5,394,constant_rank_2;variable_rank_6;raw_rank_2,15359.1171875,15359.1171875,437163040.0,201260544.0,235902480.7793579,0.5396212835818827,0.0023571945274169642,0.0030453863252519944,0.0012719923365369316
mix_delta,5,461,variable_rank_2;raw_rank_3,-5823.23681640625,5823.23681640625,314413056.0,280502976.0,33910087.0199492,0.10785203213682448,0.0016953234082909743,0.004244448068782366,0.00018284407471330898
mix_delta,5,487,constant_rank_3;raw_rank_4,13826.4228515625,13826.4228515625,295993888.0,104823936.0,191169968.8702097,0.6458578255177002,0.0015960067734510901,0.001586149847898107,0.001030793464212642
mix_delta,5,529,variable_rank_10,4226.74609375,4226.74609375,208106432.0,190241056.0,17865382.541030884,0.08584733479564381,0.001122115315674149,0.0028786442634473794,9.633060918399822e-05
mix_delta,5,560,variable_rank_9,-1339.4566650390625,1339.4566650390625,192419616.0,190625472.0,1794144.1575175673,0.009324122949697432,0.0010375315941687883,0.002884461077842992,9.674072148225361e-06
mix_delta,5,690,constant_rank_1;variable_rank_1;raw_rank_1,340023.3125,340023.3125,149655027712.0,34039171072.0,115615853043.47266,0.7725490737669488,0.8069438173985627,0.5150658149149298,0.6234036987132254
mix_delta,5,703,constant_rank_4,10025.7880859375,10025.7880859375,181277488.0,80761064.0,100516426.74412632,0.5544892962336632,0.0009774529490358893,0.0012220410172318781,0.0005419871978124288
mix_delta,5,722,constant_rank_9,-7641.5966796875,7641.5966796875,78949720.0,20555722.0,58393999.815011024,0.739635299720012,0.0004256989518718272,0.00031104017429507485,0.00031486197185821385
mix_delta,5,764,variable_rank_5,1034.4097900390625,1034.4097900390625,220240448.0,219170448.0,1070003.6137286574,0.004858342885901945,0.0011875422468044427,0.003316391141417929,5.769487426470377e-06
mix_delta,6,20,constant_rank_10,-8781.4638671875,8781.4638671875,180989152.0,103875040.0,77114107.65071964,0.42607032962240543,0.0017171709624256998,0.0018612242196959351,0.0007316355979787411
mix_delta,6,37,variable_rank_7;raw_rank_10,7624.072265625,7624.072265625,227283024.0,169156560.0,58126477.91147232,0.25574491613360584,0.0021563933791186748,0.003030932997883309,0.0005514866438937683
mix_delta,6,80,raw_rank_9,8236.5517578125,8236.5517578125,231492832.0,163652048.0,67840784.85912418,0.29305782072390124,0.0021963347787832656,0.0029323036153867353,0.0006436530838503355
mix_delta,6,101,variable_rank_2;raw_rank_4,-298.38885498046875,298.38885498046875,405876832.0,405787808.0,89035.90877655521,0.00021936681711498922,0.0038508380338272102,0.007270871773497502,8.447460827060184e-07
mix_delta,6,165,variable_rank_8,-1716.9737548828125,1716.9737548828125,171215024.0,168267024.0,2947998.8749563843,0.017218108586991666,0.001624436958209624,0.003014994366740626,2.796973193917575e-05
mix_delta,6,170,variable_rank_3;raw_rank_7,-2190.093505859375,2190.093505859375,236075472.0,231278960.0,4796509.564407408,0.02031769553936297,0.0022398134969953414,0.004144036929931266,4.550784869690722e-05
mix_delta,6,189,constant_rank_4,-13196.708984375,13196.708984375,220274192.0,46121060.0,174153128.01828384,0.7906197563910885,0.002089895676588304,0.0008263932693556547,0.0016523128107070338
mix_delta,6,281,constant_rank_6;raw_rank_6,-12614.5068359375,12614.5068359375,239721296.0,80595504.0,159125782.71391392,0.6637949375758169,0.0022744039850866645,0.0014441034539519851,0.0015097378513027916
mix_delta,6,301,variable_rank_10,789.25830078125,789.25830078125,165554944.0,164932016.0,622928.6653521061,0.003762670267051077,0.0015707358114082596,0.002955237974228241,5.910160934978207e-06
mix_delta,6,322,constant_rank_7,10382.5048828125,10382.5048828125,147143472.0,39347060.0,107796407.6416254,0.732593883890584,0.0013960532696948545,0.0007050173077750838,0.0010227400869639025
mix_delta,6,365,constant_rank_5;raw_rank_5,13095.974609375,13095.974609375,307759904.0,136255328.0,171504550.96939468,0.5572673656974974,0.0029199339557528896,0.0024414114934272345,0.0016271839035330855
mix_delta,6,548,constant_rank_2;raw_rank_2,-17438.615234375,17438.615234375,442144448.0,138039120.0,304105301.29257584,0.6877962680933084,0.004194934331220801,0.0024733733282751424,0.0028852601779101646
mix_delta,6,560,variable_rank_5,-972.7863159179688,972.7863159179688,206629920.0,205683600.0,946313.2164372541,0.004579749227204144,0.0019604429031876195,0.0036854214247643213,8.97833687085135e-06
mix_delta,6,595,variable_rank_6,-1263.3875732421875,1263.3875732421875,200743936.0,199147792.0,1596148.1602227837,0.007951165011643408,0.001904598446774551,0.003568313367382274,1.514377653122419e-05
mix_delta,6,607,variable_rank_9,246.0165557861328,246.0165557861328,165961904.0,165901376.0,60524.1457208714,0.0003646869809403452,0.0015745969262162276,0.0029726068850811703,5.742349992197435e-07
mix_delta,6,617,constant_rank_8,9819.880859375,9819.880859375,132331440.0,35901380.0,96430060.09231949,0.7287010561686587,0.001255521138548562,0.0006432779036860757,0.000914899579702414
mix_delta,6,619,raw_rank_8,-8472.267578125,8472.267578125,234551168.0,162771840.0,71779317.91534805,0.3060283968202113,0.0022253513563764973,0.0029165321225625676,0.0006810207079535822
mix_delta,6,690,constant_rank_1;variable_rank_1;raw_rank_1,204763.609375,204763.609375,51824926720.0,9896786944.0,41928135724.27759,0.809034153599621,0.491699410213402,0.17732979508208438,0.3978016161674326
mix_delta,6,703,constant_rank_3;variable_rank_4;raw_rank_3,14620.8056640625,14620.8056640625,426854976.0,213087008.0,213767958.26628208,0.5007976251547366,0.0040498723920985,0.00381807506588822,0.002028166476142661
mix_delta,6,757,constant_rank_9,-9760.4873046875,9760.4873046875,163433344.0,68166240.0,95267112.42496586,0.5829111128324331,0.0015506067049196985,0.001221396948233241,0.0009038658799301738
mix_delta,7,45,constant_rank_7;raw_rank_10,-40411.41796875,40411.41796875,3180697856.0,1547615232.0,1633082702.2450104,0.5134353453800707,0.0010897092104919807,0.0006072913824585996,0.0005594952248527943
mix_delta,7,104,constant_rank_2;variable_rank_5;raw_rank_2,80658.9296875,80658.9296875,9150870528.0,2645007872.0,6505862938.333069,0.7109556318632541,0.0031350943565955657,0.0010379133352964819,0.0022289129892443223
mix_delta,7,187,constant_rank_8,-40116.65625,40116.65625,3085795840.0,1476449664.0,1609346108.680664,0.521533566096409,0.00105719571640628,0.0005793656840805085,0.0005513630520392151
mix_delta,7,189,constant_rank_6,-40428.9296875,40428.9296875,1796000000.0,161501792.0,1634498355.6768188,0.9100770354547989,0.0006153107999088102,6.337405093026456e-05,0.0005599802286643309
mix_delta,7,230,constant_rank_9;raw_rank_8,40041.8359375,40041.8359375,3356167680.0,1752819328.0,1603348625.2456665,0.4777319782918792,0.0011498252894258884,0.0006878144198190946,0.0005493083102074622
mix_delta,7,322,constant_rank_3;variable_rank_6;raw_rank_3,68027.0546875,68027.0546875,7130860544.0,2503180544.0,4627680169.456116,0.6489651762086284,0.0024430375865071344,0.0009822596351321186,0.0015854463178119047
mix_delta,7,443,constant_rank_5;raw_rank_7,-47655.62109375,47655.62109375,3447904000.0,1176845696.0,2271058221.83107,0.6586779161574887,0.0011812542139469856,0.00046179969987804613,0.0007780660640948528
mix_delta,7,495,constant_rank_10;variable_rank_2;raw_rank_4,-39682.16796875,39682.16796875,7041082880.0,5466408448.0,1574674454.7000885,0.22364094863489073,0.0024122796988402164,0.0021450439843365976,0.0005394845202213145
mix_delta,7,551,variable_rank_7,-4139.3857421875,4139.3857421875,2421002496.0,2403868160.0,17134514.32262516,0.007077445955109482,0.0008294370726029988,0.0009432889958365375,5.870296054511944e-06
mix_delta,7,612,variable_rank_8,19822.48828125,19822.48828125,2630323712.0,2237392640.0,392931041.6602936,0.14938505092269555,0.0009011506610522444,0.0008779632310108303,0.00013461843739031028
mix_delta,7,628,constant_rank_4;variable_rank_10;raw_rank_5,-65864.296875,65864.296875,6439714816.0,2101608832.0,4338105602.838135,0.6736487137690873,0.002206250598339408,0.0008246810360758214,0.0014862378778236214
mix_delta,7,629,variable_rank_3;raw_rank_6,-20352.482421875,20352.482421875,3789931776.0,3375708160.0,414223540.73273087,0.10929577765906752,0.0012984331585135732,0.0013246435114326759,0.00014191326179806028
mix_delta,7,662,variable_rank_4;raw_rank_9,6645.2470703125,6645.2470703125,3333473792.0,3289314560.0,44159308.625496864,0.013247234380985608,0.0011420503482352867,0.001290742262792358,1.5129008637959074e-05
mix_delta,7,690,constant_rank_1;variable_rank_1;raw_rank_1,528264.1875,528264.1875,2489210109952.0,2210147074048.0,279063051795.03516,0.11210907857047728,0.8528050467125069,0.8672719447849416,0.09560718798719199
mix_delta,7,745,variable_rank_9,2934.177734375,2934.177734375,2207476480.0,2198867200.0,8609398.976902008,0.003900109040754993,0.0007562829168645237,0.0008628456699829573,2.9495858414318855e-06
mix_delta,8,1,constant_rank_9,23371.26171875,23371.26171875,831502720.0,285286816.0,546215874.3263092,0.6569020896604033,0.0011483725666097107,0.0006028134135336178,0.0007543683387145997
mix_delta,8,61,variable_rank_4;raw_rank_8,-2464.286865234375,2464.286865234375,1516523008.0,1510450304.0,6072709.754166663,0.004004363746630782,0.0020944410368490905,0.0031915940473293053,8.386903757414282e-06
mix_delta,8,80,variable_rank_2;raw_rank_3,21993.931640625,21993.931640625,2106582784.0,1622849792.0,483733029.0124855,0.22962925202206794,0.0029093613529465184,0.003429095099746361,0.0006680744713390206
mix_delta,8,101,variable_rank_3;raw_rank_6,-1277.212890625,1277.212890625,1576623872.0,1574992512.0,1631272.7679786682,0.0010346619742027275,0.0021774451952084775,0.0033279722693130257,2.2529197443926465e-06
mix_delta,8,157,variable_rank_5;raw_rank_9,-9642.2060546875,9642.2060546875,1461845504.0,1368873472.0,92972137.60105228,0.06359915418329479,0.002018926977671638,0.002892441024515957,0.00012840204813775188
mix_delta,8,182,constant_rank_2;variable_rank_8;raw_rank_2,34368.75390625,34368.75390625,2469389056.0,1288177792.0,1181211245.0683746,0.4783414918756223,0.0034104261838092975,0.002721930381927354,0.0016313483486950246
mix_delta,8,206,constant_rank_6,24910.40625,24910.40625,1232581760.0,612053504.0,620528339.5400391,0.5034378729894876,0.001702295188267712,0.001293274141387073,0.0008569998687817362
mix_delta,8,214,variable_rank_10,8952.404296875,8952.404296875,1350442240.0,1270296704.0,80145542.69470596,0.059347627259279126,0.0018650700519740537,0.0026841474943543964,0.00011068748225700048
mix_delta,8,443,constant_rank_4;raw_rank_7,-33268.1484375,33268.1484375,1523684480.0,416914688.0,1106769700.4595337,0.7263772224414425,0.0021043316094034935,0.0008809442011704574,0.0015285385495342402
mix_delta,8,444,variable_rank_6;raw_rank_10,-6710.275390625,6710.275390625,1412279168.0,1367251328.0,45027795.8180275,0.03188307017357881,0.0019504718552521233,0.0028890134207605733,6.21870310325939e-05
mix_delta,8,473,variable_rank_9;raw_rank_5,-17921.173828125,17921.173828125,1598660096.0,1277491584.0,321168471.37787247,0.20089853508038802,0.0022078790043886408,0.002699350335598784,0.0004435596576164235
mix_delta,8,506,constant_rank_8,23709.298828125,23709.298828125,1366839680.0,804708864.0,562130850.9213295,0.4112631928576507,0.0018877162439896718,0.0017003565184330138,0.0007763482097124443
mix_delta,8,548,constant_rank_3;raw_rank_4,-34324.33203125,34324.33203125,1762197120.0,584037312.0,1178159769.3914948,0.6685743359922723,0.0024337368728831583,0.0012340756948183635,0.001627134013767767
mix_delta,8,613,variable_rank_7,6320.5078125,6320.5078125,1370689408.0,1330740608.0,39948819.007873535,0.02914505560100858,0.0018930330299938224,0.002811865965920704,5.51725529137157e-05
mix_delta,8,617,constant_rank_10,23323.4296875,23323.4296875,1128398848.0,584416512.0,543982372.3877563,0.48208341700447777,0.0015584101531708771,0.0012348769475703026,0.000751283691735088
mix_delta,8,690,constant_rank_1;variable_rank_1;raw_rank_1,456048.625,456048.625,475161460736.0,267181096960.0,207980348364.39062,0.4377045816010416,0.6562364416792522,0.5645558787059901,0.28723769713657343
mix_delta,8,722,constant_rank_7,24470.8046875,24470.8046875,1096258304.0,497437984.0,598820282.053772,0.5462401332503585,0.0015140214601242537,0.0010510905949341913,0.0008270192841221747
mix_delta,8,757,constant_rank_5,-26753.65234375,26753.65234375,1205711360.0,489953344.0,715757913.7302399,0.59363952059823,0.0016651849907041614,0.0010352754884012968,0.0009885196195889864
mix_delta,9,1,constant_rank_4;raw_rank_10,18135.1875,18135.1875,430195936.0,101310944.0,328885025.66015625,0.7645005406563308,0.001388099712423918,0.0009978219699245923,0.0010612029806329826
mix_delta,9,22,variable_rank_10,4196.72705078125,4196.72705078125,335166912.0,317554400.0,17612517.93875909,0.05254849839938582,0.0010814725459452332,0.0031276261424059175,5.6829758349582804e-05
mix_delta,9,70,constant_rank_9,11856.939453125,11856.939453125,310438080.0,169851056.0,140587013.19507217,0.45286652074085815,0.0010016808005676586,0.0016728806247397342,0.000453627699045993
mix_delta,9,104,constant_rank_8,13327.1708984375,13327.1708984375,287689216.0,110075736.0,177613484.1561594,0.6173797079559611,0.0009282777557365452,0.0010841473132104994,0.0005730998497386433
mix_delta,9,124,variable_rank_6;raw_rank_7,10247.4697265625,10247.4697265625,525489920.0,420479296.0,105010635.79681492,0.19983377758571452,0.0016955818170110927,0.0041413440925713385,0.0003388345196989764
mix_delta,9,131,variable_rank_7,-1326.1116943359375,1326.1116943359375,405764608.0,404006048.0,1758572.225854531,0.00433397144842788,0.0013092679138572891,0.003979097368560788,5.674329757000224e-06
mix_delta,9,189,constant_rank_2;raw_rank_2,-47251.1953125,47251.1953125,2433018368.0,200342992.0,2232675458.460022,0.9176566391051685,0.007850543936665432,0.001973198857351747,0.007204103764067859
mix_delta,9,206,constant_rank_6;raw_rank_9,-15863.1650390625,15863.1650390625,434142048.0,182502016.0,251640005.05653477,0.5796259685413719,0.0014008325080503104,0.0017974812387527399,0.0008119588992429003
mix_delta,9,214,variable_rank_9,-2281.654541015625,2281.654541015625,352131968.0,346926016.0,5205947.444537222,0.014784080735712192,0.0011362131591965302,0.0034169102274203525,1.6797867078540114e-05
mix_delta,9,293,variable_rank_3;raw_rank_4,-3037.00439453125,3037.00439453125,822286912.0,813063552.0,9223395.692402124,0.011216760911308441,0.0026532473474532117,0.008007947049931014,2.9760841134945993e-05
mix_delta,9,340,variable_rank_5;raw_rank_6,8913.7021484375,8913.7021484375,530222112.0,450768032.0,79454085.9910593,0.1498505705304484,0.0017108510322793994,0.004439660987358598,0.0002563720032796746
mix_delta,9,436,constant_rank_10;variable_rank_4;raw_rank_5,-11457.9755859375,11457.9755859375,675691904.0,544406720.0,131285204.5279398,0.1942974360810749,0.002180233840306594,0.005361918114104098,0.0004236138452287669
mix_delta,9,548,constant_rank_7,-14910.5146484375,14910.5146484375,405964320.0,183640864.0,222323447.08126926,0.5476428250671618,0.0013099123182938935,0.0018086978705393775,0.000717364082580743
mix_delta,9,617,constant_rank_5;raw_rank_8,-15941.7568359375,15941.7568359375,499707744.0,245568144.0,254139611.01616,0.5085764910942825,0.001612391279638692,0.002418626058768201,0.000820024299269666
mix_delta,9,621,variable_rank_8,8804.5263671875,8804.5263671875,427540320.0,350020640.0,77519684.55049992,0.18131549452575588,0.001379530919700808,0.0034473894993917588,0.0002501303309191228
mix_delta,9,629,constant_rank_3;variable_rank_2;raw_rank_3,20742.89453125,20742.89453125,1734859648.0,1304592000.0,430267673.53456116,0.24801295829929934,0.005597817126949009,0.012849061591883535,0.0013883311856731082
mix_delta,9,690,constant_rank_1;variable_rank_1;raw_rank_1,446294.625,446294.625,264257994752.0,65079107584.0,199178892303.89062,0.7537289174195672,0.8526729702090269,0.640970864217802,0.6426842747485767
mix_delta,10,141,constant_rank_4;variable_rank_10;raw_rank_7,45639.015625,45639.015625,3882685184.0,1799765632.0,2082919747.2189941,0.536463722529556,0.010860586441229106,0.008215578054427615,0.005826310631115789
mix_delta,10,189,constant_rank_6,-38025.62109375,38025.62109375,1597393280.0,151445504.0,1445947859.565445,0.9051921512812705,0.004468203569418851,0.00069131910121069,0.004044582801364902
mix_delta,10,245,constant_rank_8;raw_rank_9,-35366.796875,35366.796875,2787226624.0,1536416384.0,1250810321.1975098,0.44876520281025767,0.007796386842278474,0.0070134402515657284,0.0034987471224623237
mix_delta,10,488,constant_rank_7;variable_rank_5;raw_rank_5,-36010.7890625,36010.7890625,5528528896.0,4231751936.0,1296776928.9038696,0.23456093895830288,0.015464314803391725,0.019317119806621118,0.003627324200630346
mix_delta,10,495,constant_rank_5;variable_rank_4;raw_rank_4,38646.04296875,38646.04296875,6474016256.0,4980499968.0,1493516637.1424713,0.2306939893390455,0.018109017300695585,0.022735008108643692,0.004177641444107258
mix_delta,10,551,variable_rank_7,-14589.158203125,14589.158203125,2541279232.0,2328435712.0,212843537.07580948,0.08375448647896143,0.007108426633241125,0.010628853555446013,0.0005953626223404831
mix_delta,10,552,constant_rank_10,34458.625,34458.625,2104635136.0,917238208.0,1187396836.890625,0.564181798821126,0.005887052577934677,0.0041870129967718555,0.003321367913173733
